Region,Enterprise Type,Accreditation No,Enterprise Name,Province,Municipality,Business Address,Contact Numbers,Business Website,Accreditation Validity
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03450-2024,THALASSA LOUISSE FLOATING COTTAGE,NEGROS OCCIDENTAL,ESCALANTE CITY,"BRGY. OLD POBLACION, ESCALANTE CITY, NEGROS OCCIDENTAL",9810527570,,10/24/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03937-2025,TOYTOY BEACH RESORT,CAPIZ,IVISAN,"SITIO CAGUSONG BRGY. BALARING IVISAN, CAPIZ",9206033596,,3/20/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-00781-2022,TUBURAN COTTAGES RENTAL,CAPIZ,SAPI-AN,"BRGY. LONOY, SAPIAN, CAPIZ",09091395577/09109423086,,10/2/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03350-2024,TUBURAN RESORT,AKLAN,MALAY,"BRGY. CUBAY SUR, MALAY, AKLAN",9284885555,,10/15/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-00153-2021,TURUGBAN INLAND RESORT,ILOILO,LAMBUNAO,"BRGY. BINABA-AN LABAYNO, LAMBUNAO, ILOILO",9192775781,,10/21/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-00305-2021,TYLER BEACH HOUSE,NEGROS OCCIDENTAL,SIPALAY CITY,"BRGY. 4 (POB.), SIPALAY CITY, NEGROS OCCIDENTAL",9551094097,,12/11/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-00666-2022,VALENA LODGING HOUSE,ANTIQUE,PANDAN,"SITIO MALUMPATI, BRGY. GUIA, PANDAN, ANTIQUE",0915-440-1126,,6/30/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-02578-2024,VICKY'S BEACH RESORT,NEGROS OCCIDENTAL,CALATRAVA,"SITIO PLAZA, BRGY. LEMERY, CALATRAVA, NEGROS OCCIDENTAL",0915-752-2845,,12/2/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03671-2025,VILLAROSA BEACH & SEAFOOD HOUSE,BACOLOD CITY,BACOLOD CITY,"PUROK MASIPAG, BRGY. PUNTA TAYTAY, BACOLOD CITY",,,2/1/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-01534-2022,VIMIYA PRIVATE POOL,ILOILO,PASSI CITY,"BRGY. IMBANG GRANDE PASSI CITY, ILOILO",9695618775,,4/30/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03723-2025,VINTHELLE’S MOUNTAIN RESORT,NEGROS OCCIDENTAL,SIPALAY CITY,"PUROK PANGATIHAN, BRGY. CAYHAGAN, SIPALAY CITY, NEGROS OCCIDENTAL",0998-330-8500,,10/1/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03151-2024,WHITE SAND HILLS BEACH RESORT,CAPIZ,IVISAN,"PROPER, BRGY. BASIAO, IVISAN, CAPIZ",0955-553-4472,,9/9/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03147-2024,YOY'S BEACHFRONT BEACH HUT RENTAL,NEGROS OCCIDENTAL,SAGAY CITY,"PRK. BOUGAINVILLA, BRGY. OLD SAGAY, SAGAY CITY, NEGROS OCCIDENTAL",0939-305-2546,,9/9/2025
REGION 6,Tourism Recreation Center,DOT-R06-SRC-04235-2025,LHUNZ & WHELZ CUELLO INLAND RESORT,ILOILO,CABATUAN,"ZONE 3, BRGY. GINES PATAG, CABATUAN, ILOILO",9397705407,,8/20/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-02061-2023,N B S COTTAGES RENTAL,CAPIZ,IVISAN,"BRGY. BASIAO IVISAN, CAPIZ",9564472439,,8/20/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-00780-2022,BLUE WAVES RESORT,NEGROS OCCIDENTAL,SAN CARLOS CITY,"PO. 1, BRGY. ERMITA, SIPAWAY ISLAND, SAN CARLOS CITY, NEGROS OCCIDENTAL",969 313 4945,,8/20/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-00881-2022,THE RUINS,NEGROS OCCIDENTAL,TALISAY CITY,"HDA. STA MARIA, BRGY. ZONE 15, TALISAY CITY NEGROS OCCIDENTAL",9173770929,,8/20/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-03099-2024,YU-NIK BEACH RESORT,NEGROS OCCIDENTAL,HINIGARAN,"PUROK BAGATNAN, BRGY. MIRANDA, HINIGARAN, NEGROS OCCIDENTAL",9499197707,,8/20/2026
REGION 6,Tourism Recreation Center,DOT-R06-SRC-01578-2022,THE ERLINA'S PLACE & RESORT,ILOILO,PASSI CITY,"BRGY. GINES VIEJO, PASSI CITY, ILOILO",9235809696,,8/20/2026
REGION 6,​,,,,,,,,
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03190-2024,ROBINSONS ROXAS (ROBINSONS LAND CORPORATION),CAPIZ,ROXAS CITY,"IMMACULATE HEART OF MARY AVENUE, PUEBLO DE PANAY, BRGY. LAWA-AN, ROXAS CITY, CAPIZ",(036)651-0288,,11/9/2025
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03867-2025,ANGELO'S CAFE,NEGROS OCCIDENTAL,CADIZ CITY,"UNIT #5&6 BLK 3 LOT 29-31 BARRLINK COMMERCIAL CENTER, ANDREA VILLAGE, BRGY. ZONE 2, CADIZ CITY, NEGROS OCCIDENTAL",0977-473-3505,,12/2/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03910-2025,ANYA'S PIZZA HOUSE,ANTIQUE,TOBIAS FORNIER,"POBLACION NORTE, TOBIAS FORNIER, ANTIQUE",9638629743,,12/3/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03348-2024,ARCAFE,BACOLOD CITY,BACOLOD CITY,"3RD RD., JUPITER ST., PUENTEBELLA SUBD., BRGY. TACULING, BACOLOD CITY",9328427945,,10/15/2025
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-04014-2025,BALAI ILONGGO (1LOILO INC.),ILOILO CITY,ILOILO CITY,"2F FESTIVE WALK MALL BRGY.ABETO MIRASOL TAFT SOUTH (QUIRINO ABETO), MANDURRIAO ILOILO CITY",09569529622/09951203719,,4/30/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03609-2024,BATCHMATESWEETS CAKES AND PASTRIES,ILOILO,BAROTAC NUEVO,"ILAUD POBLACION, BRGY. ILAUD POBLACION, BAROTAC NUEVO, ILOILO",9088936938,,6/12/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-02851-2024,BEANS AND BUBBLES COFFEE SHOP,ILOILO,MIAGAO,"BRGY. MAT-Y (POB.), MIAGAO, ILOILO",0917-718-8085,,5/26/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-02084-2023,BELLA'S RESTAURANT,NEGROS OCCIDENTAL,SAN CARLOS CITY,"MONDRAGON ST., BRGY. 2 POB., SAN CARLOS CITY, NEGROS OCCIDENTAL",9177933686,,11/7/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-04001-2025,BERMRIDES UPLAND CAFE,GUIMARAS,SAN LORENZO,"BRGY. SAPAL, SITIO BUPEN, SAN LORENZO, GUIMARAS",9985514113,,4/29/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03948-2025,BLING'S EATERY,NEGROS OCCIDENTAL,CALATRAVA,"BRGY.SUBA, CALATRAVA NEGROS OCCIDENTAL",9054622652,,3/28/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03279-2024,BMG EMALL CORPORATION (BUDGET MART EMALL),BORACAY-AKLAN,MALAY,"STATION 3, EMALL, BRGY. MANOC-MANOC, BORACAY ISLAND, MALAY, AKLAN",9279253467,,8/10/2025
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03444-2024,BONGBONG'S SM WALLSHOPPE,BACOLOD CITY,BACOLOD CITY,"RIZAL ST., RECLAMATION AREA, EX 1130A SM CIY BACOLOD, BRGY. 12, BACOLOD CITY",(034) 468 9462,,10/24/2025
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-01087-2022,BUENAFE'S BATCHOY,NEGROS OCCIDENTAL,LA CARLOTA CITY,"YUNQUE ST., BRGY. I (POB.), LA CARLOTA CITY, NEGROS OCCIDENTAL",6.40E+11,,1/11/2025
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-02141-2023,CAFE AÑO,ILOILO CITY,ILOILO CITY,"ANGELICUM SCHOOL ILOILO, MAC ARTHUR DRIVE, BRGY. TABUC SUBA, JARO, ILOILO CITY",9088211342,,11/10/2025
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-01086-2022,CAFE DE REPUB,NEGROS OCCIDENTAL,LA CARLOTA CITY,"JM BASA, BRGY. III (POB.), LA CARLOTA CITY, NEGROS OCCIDENTAL",9434423934,,8/10/2025
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03313-2024,CALATRAVA'S BEST PASALUBONG CENTER,NEGROS OCCIDENTAL,CALATRAVA,"CALATRAVA TERMINAL, BRGY. SUBA (POB.), CALATRAVA, NEGROS OCCIDENTAL",9153278125,,11/10/2025
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-01907-2023,CAMP 1 SITIO MAYA CAFE,NEGROS OCCIDENTAL,CADIZ CITY,"SITIO MAYA, BRGY. ARA-AL, LA CARLOTA CITY, NEGROS OCCIDENTAL",0967-325-4081 / 467-6978,,9/10/2025
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03869-2025,CENTRAL COFFEE AND TEA CAFE,NEGROS OCCIDENTAL,SAGAY CITY,"PUROK MATAWHAY, BRGY. PARAISO, SAGAY CITY, NEGROS OCCIDENTAL",0906-502-4497,,12/2/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03761-2025,CERES PREMIUM FOOD PRODUCTION INC,BACOLOD CITY,BACOLOD CITY,"CPFPI COMMISSARY, PUROK INDAY OYA, BRGY. VISTA ALEGRE, BACOLOD CITY",0966-659-9662,,10/1/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03916-2025,CHLEA'S CAFETERIA,ANTIQUE,ANINI-Y,"IBARRO BUILDING, BRGY. SAGUA, ANINI-Y, ANTIQUE",0968-264-9238,,3/14/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03950-2025,CHUKIES SNACK HOUSE,NEGROS OCCIDENTAL,CALATRAVA,"RELOCATION 2 BRGY.BANTAYANON, CALATRAVA, NEGROS OCCIDENTAL",9771163477,,3/28/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-00598-2022,CLJ FOOD AND BEVERAGE HOUSE,NEGROS OCCIDENTAL,SAN CARLOS CITY,"LA MAGDALENA BLG., AZCONA ST. BRGY. IV POB., SAN CARLOS CITY, NEGROS OCCIDENTAL",917322758100,,7/15/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-00971-2022,COCO MAMA,BORACAY-AKLAN,MALAY,"ZONE IV, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",036-288 9832,,6/12/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03722-2025,COFIOCA COFFEE SHOP,NEGROS OCCIDENTAL,KABANKALAN CITY,"RIZAL STREET, BRGY. 7 (POB.), KABANKALAN CITY, NEGROS OCCIDENTAL",0927-266-4774,,8/1/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03921-2025,ECO ZONE INTERNET CAFE,ANTIQUE,ANINI-Y,"BARRO BUILDING UNIT 1, BUILDING 2 SAGUA ANINI-Y, ANTIQUE",9304480060,,3/14/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03856-2025,GREEDY PIG FOOD HOUSE,NEGROS OCCIDENTAL,SAGAY CITY,"PUROK COSCOLLUELA BRGY.POBLACION II, SAGAY CITY, NEGROS OCCIDENTAL",0949-338-2262,,12/2/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03347-2024,JCRJ INDUSTRY CORP.,BACOLOD CITY,BACOLOD CITY,"DOOR A ANGELINA BLDG., LACSON ST., BRGY. MANDALAGAN, BACOLOD CITY",09662016059 / 09173039080 / 0342133418,,10/15/2025
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03448-2024,KAMALIG 6124 CAFE,NEGROS OCCIDENTAL,ESCALANTE CITY,"NATIONAL HIGHWAY, BRGY. BALINTAWAK (POB.), ESCALANTE CITY, NEGROS OCCIDENTAL",9482117560,,10/24/2025
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03779-2025,KIKULAS HILL CAFE,NEGROS OCCIDENTAL,CALATRAVA,"POBLACION, BRGY. SUBA, CALATRAVAL, NEGROS OCCIDENTAL",0939-196-0453,,10/1/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-04096-2025,LOVE AND KISSES PIZZA PIES,ILOILO CITY,ILOILO CITY,"NELLY GARDEN BLDG. E. LOPEZ ST. BRGY. OUR LADY OF FATIMA, JARO ILOILO CITY",9696459060,,5/15/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03314-2024,MAGALONA SB ALLIANCE INC. (DECOS LAPAZ BATCHOY INC.),ILOILO CITY,ILOILO CITY,"ROOM 102-103, LA SALETTE BUILLDING, VALERIA ST., BRGY. DANAO, ILOILO CITY",9985996898,,11/10/2025
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03315-2024,MAGALONA SB ALLIANCE INC. (DECOS LAPAZ BATCHOY),ILOILO CITY,ILOILO CITY,"ROBINSONS PLACE JARO, E LOPEZ ST., BRGY. SAN VICENTE, JARO, ILOILO CITY",9985996899,,11/10/2025
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03316-2024,MAGALONA SB ALLIANCE INC. (DECOS LAPAZ BATCHOY),ILOILO CITY,ILOILO CITY,"ROBINSONS PLACE ILOILO, LEDESMA CORNER QUEZON STREETS, BRGY. QUEZON, ILOILO CITY",9985996896,,11/10/2025
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03870-2025,MAGS PIZZA,NEGROS OCCIDENTAL,SAGAY CITY,"QUEZON ST. BRGY. POBLACION I, SAGAY CITY, NEGROS OCCIDENTAL",0996-303-9536,,12/2/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03748-2025,MERZCI BREAD AND PASTRIES,BACOLOD CITY,BACOLOD CITY,"BLOCK 10 LOT 9, BURGOS AVENUE, BRGY. VILLAMONTE, BACOLOD CITY",(034) 435-4444,,10/1/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-00902-2022,MERZCI BREAD AND PASTRIES,BACOLOD CITY,BACOLOD CITY,"G/F SPACE #G-50 AYALA MALLS, CAPITOL CENTRAL, COR. GATUSLAO ST. & NORTH CAPITOL RD., BRGY. 40 (POB.), BACOLOD CITY",(034) 435-4444,,10/1/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-00852-2022,MERZCI BREAD AND PASTRIES,BACOLOD CITY,BACOLOD CITY,"108 G/F, MAYFAIR PLAZA, COR. 12TH & 13TH LACSON STREETS, BRGY. 7, BACOLOD CITY",(034) 435-4444,,10/1/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-00879-2022,MERZCI BREAD AND PASTRIES,BACOLOD CITY,BACOLOD CITY,"HERVIAS VILLAGE 2, BRGY. VILLAMONTE, BACOLOD CITY",(034) 435-4444,,10/1/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-02647-2024,MERZCI BREAD AND PASTRIES,BACOLOD CITY,BACOLOD CITY,"LOPEZ JAENA ST. BRGY. 31 (POB.), BACOLOD CITY, NEGROS OCCIDENTAL",435-4444,,4/29/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-02648-2024,MERZCI BREAD AND PASTRIES,BACOLOD CITY,BACOLOD CITY,"PUROK KABUTONGAN BRGY. VISTA ALEGRE, BACOLOD CITY NEGROS OCCIDENTAL",4354444,,4/29/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-00851-2022,MERZCI BREAD AND PASTRIES,BACOLOD CITY,BACOLOD CITY,"BREDCO RECLAMATION AREA, BRGY. 10 (POB.), BACOLOD CITY",(034) 435-4444,,10/1/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-02625-2024,MERZCI BREAD AND PASTRIES,BACOLOD CITY,BACOLOD CITY,"GAISANO CITY ARANETA ST. BRGY. SINGCANG-AIRPORT, BACOLOD CITY, NEGROS OCCIDENTAL",4354444,,4/28/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-02989-2024,MERZCI PASALUBONG CENTER,ILOILO CITY,ILOILO CITY,"LEDESMA ST. BRGY.MAGSAYSAY, ILOILO CITY",435-4444,,7/28/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03550-2024,MERZCI PASALUBONG CENTER,ILOILO CITY,ILOILO CITY,"M.H. DEL PILAR AND LOPEZ JAENA STS., BRGY. MOLO BOULEVARD, MOLO, ILOILO CITY",435-4444,,11/14/2025
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03145-2024,MERZCI PASALUBONG CENTER,ILOILO,CABATUAN,"3RD FLOOR PASSENGER TERMINAL BLDG., NEW ILOILO AIRPORT, BRGY. DUYANDUYAN, CABATUAN, ILOILO",435-4444,,9/9/2025
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-02623-2024,MERZCI PASALUBONG CENTER,BACOLOD CITY,BACOLOD CITY,"DOOR 15 A & B UTC MALL, ARANETA ST. BRGY.36 (POB.) BACOLOD CITY NEGROS OCCIDENTAL",4354444,,4/29/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-02624-2024,MERZCI PASALUBONG CENTER,BACOLOD CITY,BACOLOD CITY,"EX344 3RD FLOOR SM CITY, BRGY. 12 (POB), BACOLOD CITY, NEGROS OCCIDENTAL",435-4444,,5/15/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-02906-2024,MERZCI PASALUBONG CENTER,ILOILO CITY,ILOILO CITY,"DELGADO ST. BRGY. EDGANZON, ILOILO CITY",435-4444,,6/24/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-02905-2024,MERZCI PASALUBONG CENTER,ILOILO CITY,ILOILO CITY,"J.M. BASA ST. BRGY. MAGSAYSAY, ILOILO CITY",435-4444,,6/17/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03743-2025,MILOS' SNACK BAR,NEGROS OCCIDENTAL,HINOBA-AN,"NO. 2 BILBAO DRIVE, BRGY. I (POB.), HINOBA-AN, NEGROS OCCIDENTAL",0905-315-2488,,10/1/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03988-2025,MRS WHARTON PASTRIES OPC,ILOILO,OTON,"CASA RIVIERA SAN ANTONIO OTON, ILOILO",9175222376,,4/29/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03002-2024,MUNK'S COFFEE SHOP & RESTO,ILOILO,SANTA BARBARA,"BRGY.BOLONG OESTE, SANTA BARBARA, ILOILO",523-9955,,7/23/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03782-2025,NAYTAY'S SNACK HOUSE,NEGROS OCCIDENTAL,CALATRAVA,"NATIONAL HIGHWAY, BRGY. LO-OK (POB.), CALATRAVA, NEGROS OCCIDENTAL",0992-654-4549,,10/1/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03865-2025,NIKOYS PIZZA HAUS,NEGROS OCCIDENTAL,SAGAY CITY,"QUEZON ST. BRGY. POBLACION I, SAGAY CITY, NEGROS OCCIDENTAL",0993-063-7592,,12/2/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-04182-2025,NOMADS COFFEE SHOP,NEGROS OCCIDENTAL,HINIGARAN,"JACINTO ST. BGRY. III POBALACION, HINIGARAN, NEGROS OCCIDENTAL",9294972836,,7/23/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-04206-2025,ONGSINGCO'S FOOD AND CATERING SERVICES / SEñORITA DE BACOLOD,BACOLOD CITY,BACOLOD CITY,"THE SITE BUILDING, BURI ROAD, BRGY. MANDALAGAN, BACOLOD CITY",9171306384,,7/31/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-02881-2024,PROVINCIAL GOVERNMENT OF NEGROS OCCIDENTAL (PGNO) SHOWROOM,BACOLOD CITY,BACOLOD CITY,"SAN JUAN ST. BRGY 6 (POB.), BACOLOD CITY, NEGROS OCCIDENTAL",4313213,,7/28/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-00805-2022,PUEBLO BAKESHOP,NEGROS OCCIDENTAL,LA CARLOTA CITY,"YUNQUE ST., BRGY. I (POB.), LA CARLOTA CITY, NEGROS OCCIDENTAL",(034) 460-2293,,10/1/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03422-2024,RUMAH MAKAN KAMPUNG DINER,BACOLOD CITY,BACOLOD CITY,"BLOCK 36 THE SHOPHOUSE HERITAGE, BS AQUINO COR. NARRA AVENUE, BRGY. VILLAMONTE, BACOLOD CITY",9996830739,,10/24/2025
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03146-2024,SILAY ARTSPACE AND SHOWROOM,NEGROS OCCIDENTAL,SILAY CITY,"PUERICULTURE CENTER, CORNER MABINI-HOFILENA STS., BRGY. I (POB.), SILAY CITY, NEGROS OCCIDENTAL",(034)431-4607,,9/9/2025
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03773-2025,SOFIA BREAD AND PASTRIES,BACOLOD CITY,BACOLOD CITY,"DR. 1 IPIL-IPIL AVE, CAPITOL SHOPPING CENTER, BRGY. VILLAMONTE, BACOLOD CITY",0936-901-3221,,10/1/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03762-2025,SOFIA BREAD AND PASTRIES,BACOLOD CITY,BACOLOD CITY,"UNIT 117 ANI BLDG., BURI ROAD, BRGY. MANDALAGAN, BACOLOD CITY",0936-901-3221,,10/1/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03765-2025,SOFIA BREAD AND PASTRIES,BACOLOD CITY,BACOLOD CITY,"#2713 NARRA AVE. CAPITOL SHOPPING CENTER, BRGY. VILLAMONTE, BACOLOD CITY",0936-901-3221,,10/1/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03160-2024,SOFIA BREAD AND PASTRIES (ARANETA),BACOLOD CITY,BACOLOD CITY,"DOOR 7, ARANETA ST., PRK. LECHONAN, BRGY. 36 (POB.), BACOLOD CITY",0966-852-6048,,11/9/2025
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-02170-2023,ZGC CAFE,NEGROS OCCIDENTAL,CADIZ CITY,"BANOOCHES BED AND BREAKFAST, BRGY. 2 POB. (ZONE 2), CADIZ CITY, NEGROS OCCIDENTAL",9473643349,,8/10/2025
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-00602-2022,MR. C FOODS (MAIN BRANCH),NEGROS OCCIDENTAL,SAN CARLOS CITY,"V. GUSTILO ST. BARANGAY III (POB.), SAN CARLOS CITY, NEGROS OCCIDENTAL",9267516031,,8/20/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-02932-2024,MR.C FOODS (OUTDOOR BRANCH),NEGROS OCCIDENTAL,SAN CARLOS CITY,"KIOSK NO.5 CENTERMALL, F.C. LEDESMA AVE., BRGY. PALAMPAS, SAN CARLOS CITY, NEGROS OCCIDENTAL",9267516031,,8/20/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-03316-2024,MAGALONA SB ALLIANCE INC. (DECOS LAPAZ BATCHOY),ILOILO CITY,ILOILO CITY,ROBINSONS LAND CORPORATION LEDESMA CORNER QUEZON ST. ROXAS VILLAGE ILOILO CITY,9985996898,,8/20/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-02669-2024,DXR CAFE,NEGROS OCCIDENTAL,CADIZ CITY,"CABAHUG ST., BRGY. ZONE 2, CADIZ CITY, NEGROS OCCIDENTAL",9950594305,,8/20/2026
REGION 6,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R06-TSP-02166-2023,ROADSTER95 CAFE,NEGROS OCCIDENTAL,SAN CARLOS CITY,"ECO-TOURISM HIGHWAY, BRGY. 2, SAN CARLOS CITY, NEGROS OCCIDENTAL",9176521343,,8/29/2026
,​,,,,,,,,
,​,,,,,,,,
REGION 6,Agri-tourism Farm Site / Farm Tourism Camp,DOT-R06-AGT-01338-2022,BELLA LAGRANJA AGRICULTURAL FARM,ILOILO,TIGBAUAN,"BRGY. LINOBAYAN, TIGBAUAN, ILOILO",9988821104,,11/10/2026
REGION 6,Agri-tourism Farm Site / Farm Tourism Camp,DOT-R06-AGT-01299-2022,"BURO-BURO SPRINGS BLACK PEPPER, FLOWERS AND VERMI FARM",NEGROS OCCIDENTAL,TALISAY CITY,"SITIO BALOGO, BRGY. CONCEPCION, TALISAY CITY, NEGROS OCCIDENTAL",(+63) 917 301 5250/ (034)474-3566,,2/1/2027
REGION 6,Agri-tourism Farm Site / Farm Tourism Camp,DOT-R06-AGT-02626-2024,CALAOR AGRICULTURAL FARM,NEGROS OCCIDENTAL,CALATRAVA,"SITIO BUNKER, BRGY. MARCELO, CALATRAVA, NEGROS OCCIDENTAL",0976-212-7439,,5/2/2026
