Region,Enterprise Type,Accreditation No,Enterprise Name,Province,Municipality,Business Address,Contact Numbers,Business Website,Accreditation Validity
Region 7,Travel and Tour Agency,DOT-R07-TTA-01323-2022,Destination Specialists (Cebu) Inc.,Cebu,Cebu City,"231B North Arcade Banilad Town Center M. Cuenco Ave., Brgy. Banilad, Cebu City",(032) 255-8562,https://m.facebook.com/destinationspecialists,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03330-2024,"Discovery Tour, Inc.",Cebu,Mandaue City,"Zone 5H Bridges Town Square, Plaridel St., Brgy. Alang-alang, Mandaue City, Cebu",0917-6248727,https://www.discoverytour.ph,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01094-2022,Divaishinavi Int'l Inc.,Cebu,Cebu City,"Unit 3C Maryville Place, C. Rosal St., Brgy. Camputhaw, Cebu City",(032) 384-2171 / (032) 384-2143,http://traveldivaishnavi.com,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01919-2023,Dong Fang Philippines Leisure,Cebu,Mandaue City,"Dino Compound, No. 88 Labogon Road, Brgy. Labogon, Mandaue City, Cebu",(032) 345-2028,-,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-00415-2021,Ebiyahe Services Co.,Cebu,Cebu City,"#9 Upper Ground Floor, Talamban Time Square, Gov. M. Cuenco Ave., Brgy. Talamban, Cebu City",0966-9587838,https://www.ebiyahe.com/,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-02982-2024,Ecoscape Travel and Tours Inc.,Cebu,Cebu City,"Fuente Pension House, 0175 Don Julio Llorente St., Brgy. Capitol Site, Cebu City",0956-7716524,https://ecoscapetravel.com/,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-02049-2024,EJ2 Travel and Tours Corporation,Cebu,Mandaue City,"Plaridel St., Brgy. Umapad, Mandaue City. Cebu",0917-1169458,-,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-04117-2025,Elisse Travel & Tours Services,Cebu,Talisay City,"2nd Flr. HRS Commercial Building, Brgy. San Roque, Talisay City, Cebu",0954-4923820,-,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03631-2024,Enlight Migration Consultancy Inc.,Cebu,Mandaue City,"Room 103 NDI Commercial Complex, AS Fortuna St., Brgy. Bakilid, Mandaue City",(032) 236-4186,http://enlightmigration.com/,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01199-2022,Evasion Tropicale Inc.,Cebu,Cebu City,"Room 301 & 303 Telemco Bldg., Brgy. Talamban, Cebu City",0929-4823871,http://www.evasiontropicale.travel,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03410-2024,"Expedition Travel and Business Center, Inc.",Cebu,Cebu City,"M & J Ortiz Bldg., 347 V. Rama Avenue, Brgy. Guadalupe, Cebu City",0917-5468518,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-00309-2023 (M),"Experience Authentic Philippine Travel, Inc.",Cebu,Cebu City,"Unit 3D-E, Maryville Place, C. Rosal St., Lahug, Cebu City",(032) 326-1691 /,-,"June 30, 2025"
,,,,,,,0945-1445155,,
Region 7,Travel and Tour Agency,DOT-R07-TTA-01520-2022,Friendship Tours & Resorts Corporation,Cebu,Mandaue City,"OITC 2 Oakridge Business Park, Brgy. Banilad, Mandaue City, Cebu",(032) 234-44825,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01573-2023,Gem Travels,Cebu,Lapu-lapu City,"2-E1 Shang's MTC Bldg., M.L. Quezon National Hiway, Brgy. Pajo, Lapu-lapu City",(032) 503-9295 / 0947-9996056,https://gemtravels.ph/,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01891-2023,Global Link Tourism International Inc.,Cebu,Cebu City,"Unit 210, 2nd Floor TPE Building, Gov. M. Cuenco, Brgy. Banilad, Cebu City",(032) 253-1054 / 0917-3228192,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-04124-2025,Go Far Travel Services,Cebu,Cebu City,"933 V. Rama, Brgy. Guadalupe, Cebu City",0918-5447860,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01578-2023,Grand Hope Travel Inc. - Capitol,Cebu,Cebu City,"GF ZRDC Bldg Osmeña Blvd. cor. Llorente St., Brgy. Capitol Site, Cebu City, Cebu",0917-7000232,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01620-2023,Grand Hope Travel Inc. - SM City,Cebu,Cebu City,"GF SM City Cebu, North Reclamation Area, Brgy. Mabolo, Cebu City",0917-3243373,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01655-2023,"Green Earth Tours and Travel, Inc.",Cebu,Cebu City,"Door 203, Sonrisa Suites, Juana Osmena St., Brgy. Capitol Site, Cebu City",(032) 236-5699,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01639-2023,Happyro Tophil Travel & Tours Corporation,Cebu,Cebu City,"Unit 9 GQS Bldg., Gov. Cuenco Avenue, Brgy. Kasambagan, Cebu City",0926-6160166,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03113-2024,Harmony Ventures International Travel Agency Corp.,Cebu,Cebu City,"1607 Meridian by Avenir, Golam Drive, Brgy. Kasambagan, Cebu City",0905-6683152,https://www.fb.com/profile.php?id=100094228734320,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01272-2022,Hello PH! Tourism Inc.,Cebu,Cebu City,"Unit 202, CRM Bldg., Escario cor Molave Sts., Brgy. Camputhaw, Cebu City",(032)406-5212 / 0917-6568089,https://hello.ph,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-02005-2023,HNT Travel Services Inc.,Cebu,Lapu-lapu City,"6th Floor RM. 6020, Savoy Hotel, The Mactan Newtown, Newtown Blvd., Brgy. Mactan, Lapu-lapu City",0917-1472329,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03479-2024,Horizon Express Travel and Tours Inc.,Cebu,Cebu City,"Unit 601 Meridian by Avenir, Golam Drive, Brgy. Kasambagan, Cebu City",0917-3150133,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-04469-2025,IDDO Inc.,Cebu,Cebu City,"Unit 306, Centro Maximo Bldg., D. Jakosalem St., Brgy. Cogon Ramos, Cebu City",0917-6262242 / 0908-8741602,https://www.ilink.ph/,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01982-2023,Immaculate Connections Tours Services,Cebu,Tudela,"Kubi-Calmante, Brgy. Calmante, Tudela, Cebu",0956-5380135,-,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01548-2022,Immanuel Travel Express,Cebu,Minglanilla,"Ground Floor Unit#7, Brgy. Calajo-an, Minglanilla, Cebu",0919-8979444,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01600-2023,Itravel Iexplore Tours and Services Co.,Cebu,Cebu City,"Door 109 YMCA Bldg., Osmeña Blvd., Brgy. Santa Cruz, Cebu City",0917-6283320,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-04391-2025,Itravelplus Travel and Tours OPC,Cebu,Consolacion,"SM Supermarket Consolacion, National Road, Brgy. Lamac, Consolacion, Cebu",0917-3066855,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03852-2025,Jar Travellers Route,Cebu,Cebu City,"Unit 201 2/F Florence Bldg., Nasipit, Brgy. Talamban, Cebu City",0998-5597142,https://jartravelersroute.com/,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-04383-2025,JMC Travel Consultancy Services,Cebu,Lapu-lapu City,"Mezannine B8, 8 Newtown Boulevard, The Mactan Newtown, Brgy. Mactan, Lapu-lapu City",0906-3141286,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03033-2024,JP Travel & Tours Services,Cebu,Lapu-lapu City,"H Mall, Brgy. Pajac, Lapu-lapu City",(032) 401-4892/ 0920-6795833,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-02045-2024,Jetliner Express Travel Tours and Payment Center,Cebu,Liloan,"Brgy. San Vicente, Liloan, Cebu",(032) 238-6410,http://www.jetlinerexpress.com,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01233-2022,JTB Asia Pacific Phil. Corp - Cebu Branch,Cebu,Cebu City,"8/F MDCT Bldg., Leyte Loop, Cebu Business Park, Brgy. Luz, Cebu City",(032) 349-3925 / (032) 349-3926 / (032) 349-3927,https://ph.jtbtrip.com/,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03347-2024,Kuya J Travel and Tour,Cebu,Mandaue City,"Brgy. Basak, Mandaue City, Cebu",(032) 252-3561 / 0977-2968127 / 0927-4830748,https://www.facebook.com/travellers2014/,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03341-2024,Lamac Multipurpose Cooperative Travel and Tours,Cebu,Cebu City,"Ibarra St., Brgy. Pari-an, Cebu City",0950-2590088,http://www.lamacmpc.coop/,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01167-2022,Land and Sky Travel Services Inc.,Cebu,Cebu City,"Unit 2 Garden Level, The Rivergate Complex, Gen. Maxilom Ave., Cebu City",(032) 262-0687,https://landandskytravel.com,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-04354-2025,Lets Goo Cebu Travel Services,Cebu,Lapu-lapu City,"Sitio Kapilis, Brgy. Subabasbas, Lapu-lapu City",0966-8279595,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01419-2022,Louie Pena's Travel Tours & Events,Cebu,Lapu-lapu City,"Unit 2G BF Mactan Strip, ML Quezon National Highway, Brgy. Pajo, Lapu-lapu City",(032) 340-0269 / 0927-0391813,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-02004-2023,Luke John Ticketing Services,Cebu,Cebu City,"Stall 4, Banawa NMF Arcade, V. Rama Avenue, Brgy. Guadalupe, Cebu City",0906-3035371,-,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03086-2024,Matthew Tour Services,Cebu,Argao,"Awit Real Estate Bldg., Brgy. Talo-ot, Argao, Cebu",0977-2576008,-,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03287-2024,"MB Scalar Travel Services, Inc.",Cebu,Mandaue City,"Unit 211-212 Insular Square Bldg., Brgy. Tabok, Mandaue City, Cebu",0905-4047310,https://mbscalartravel.com,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01169-2022,MYE Travel and Tours,Cebu,Liloan,"Brgy. Yati, Liloan, Cebu",0917-7727925 / 0917-1491393,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01329-2022,Olvis Travel and Document Services,Cebu,Cebu City,"SH03 Level 4, Ayala Center, Brgy. Luz, Cebu City",0927-3029895,https://www.olvis.com/,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03771-2025,One Two Smile Corporation,Cebu,Lapu-lapu City,"RM 201 Ace Penzionne Bldg., Brgy. Pajo, Lapu-lapu City",0917-3229398,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01385-2022,Pan Pacific Travel Corporation,Cebu,Cebu City,"Diplomat Hotel Bldg., 90 F. Ramos St., Brgy. Santa Cruz, Cebu City",(032) 254-0345,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-04332-2025,Paradise Cebu Tours Inc.,Cebu,Mandaue City,"2nd Floor, R&R Building, 274 AC Cortes Ave., Brgy. Alang-alang, Mandaue City",(032) 268-0834,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-02906-2024,PGS Travel and Tours Inc.,Cebu,Lapu-lapu City,"Unit 206 No. 2783 M.L. Quezon Highway, Brgy. Pajo, Lapu-lapu City",0917-1777955,https://www.pgs-travel.com/,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01276-2022,Philfun Travel and Tours,Cebu,Lapu-lapu City,"FD Building, Sitio Arca, Brgy. Pusok, Lapu-lapu City",0916-2001045,https://philfun.ru,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-02334-2024,"Philippine Travel Factory, Inc.",Cebu,Lapu-lapu City,"4933-B2 Brgy. Mactan, Lapu-lapu City",(032) 238-4196,-,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01673-2023,Philippines Cebu Marine Travel & Tours Corp.,Cebu,Lapu-lapu City,"Unit 2A Bloom Bldg., Saac Sea Breez, M.L Quezon National Highway, Brgy. Mactan, Lapu-Lapu City",(032) 425-1596,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01288-2022,Posco Tour Philippine Cebu Inc.,Cebu,Lapu-lapu City,"Office 1 First Cebu Bldg., Matumbo Road, Brgy. Pusok, Lapu-lapu City",(032) 413-5061,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01743-2023,PTN Travel Corporation,Cebu,Lapu-lapu City,"168 Buot St., Brgy. Punta Egaño, Lapu-lapu City",(032) 340-7910 / (032) 340-7911,https://www.ptn.com.ph,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03378-2024,Purebliss Adventure Travel & Tours,Cebu,Talisay City,"Unit 1, Ground Floor, Grace and Bliss Aprtments, 6th St., carmenville Subd., Brgy. Dumlog, Talisay City, Cebu",0917-8904621,https://pureblissadventuretraveltours.com/,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-04340-2025,"Rainbow Tours and Travels, Inc.",Cebu,Cebu City,"Door 5E, JL Building, Don Jose Avila Street, Brgy. Capitol Site, Cebu City",(032) 328-8742 / 0918-8577184,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01215-2022,"Rakso Air Travel & Tours, Inc. - Cebu Branch",Cebu,Cebu City,"GF Unit 5 Avida Tower 2, Inez Villa St., IT Park, Brgy. Apas, Cebu City",(032) 340-2000,https://www.raksotravel.com/,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01207-2022,RJCE Travel and Tours,Cebu,Bogo City,"Door #6 Luna Bldg., A. Pedroza St., Brgy. La Purisima Concepcion, Bogo City, Cebu",(032) 238-2632,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01899-2023,Safetrip Tours,Cebu,Lapu-lapu City,"Ibabao-Gisi Road, Brgy. Agus, Lapu-lapu City",0945-8072950,https://www.cebutours.ph/,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01958-2023,Samaritan Travel and Tours,Cebu,Cebu City,"Door 233, Raintree Mall, Brgy. Cogon Ramos, Cebu City",0917-1098191,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01742-2023,Smartway Travel and Tour Services,Cebu,Cebu City,"G/F Cebu Century Hotel, Pelaez St. cor. Colon St., Brgy. Kalubihan, Cebu City",0917-1107102,http://smartwaytravelandvisaservices.com/,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-02351-2024,South Shore Travel and Tours-Lapu-lapu City,Cebu,Lapu-lapu City,"Gaisano Grand Plaza Mactan, Brgy. Basak, Lapu-lapu City",(032) 417-0585,https://www.southshoretours.ph/,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01508-2022,Southwest Tours (Boracay) Inc.,Cebu,Mandaue City,"Upper Floor FJO Building MC Briones St., Brgy. Bakilid, Mandaue City, Cebu",(032) 268-0277,https://www.southwesttours.com.ph,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03383-2024,Southwind Tours & Travel Inc.,Cebu,Mandaue City,"Ouano Ave. cor Seno Blvd. North Reclamation Area, Brgy. Mantuyong, Mandaue City, Cebu",0917-3113009,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-04418-2025,Sun Travel and Tours Corporation,Cebu,Cebu City,"Door 209, 18 Cherry Court, General Maxilom Avenue, Brgy. Zapatera, Cebu City",(032) 233-4587 / 0967-2045764,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-04122-2025,Syke Travel & Tours,Cebu,Santa Fe,"Saangundo St., Brgy. Poblacion, Santa Fe, Cebu",0920-6219008,https://bantayanisland.info,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03635-2024,Tabicebu Travel and Tours Inc.,Cebu,Lapu-lapu City,"2nd Floor, Jantec Building, Crossing, Brgy. Marigondon, Lapu-lapu City",(032) 344-3803 / 0995-8831320,http://tabicebu.jp/,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01738-2023,Travel Republiq Co.,Cebu,Mandaue City,"205 VNU Arcade, Cebu North Road, Brgy. Pakna-an, Mandaue City, Cebu",(032) 427-8909 / 0918-5593330,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-00694-2021,"Travel With Southwind, Inc.",Cebu,Cebu City,"Door 10 century Plaza, Juana Osmeña St., Brgy. Capitol Site, Cebu City",(032) 254-2034,https://www.travelwithsouthwind.com,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-04174-2025,Travelcare Agency Corp.,Cebu,Cebu City,"Basement 1, Robinsons Galleria Cebu, Gen. Maxilom Extension, Brgy. Tejero, Cebu City",0917-5148777,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01163-2022,Travelite Travel and Tours Co.,Cebu,Cebu City,"No. 09, Avagar Building, Molave cor. N. Escario Sts., Brgy. Camputhaw, Cebu City",0917-3247819,https://travelite.com.ph,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03012-2024,"Travelservices, Inc.",Cebu,Cebu City,"G/F Tower 2 Horizons 101 General Maxilom Ave., Brgy. Cogon Ramos, Cebu City",0917-8516354,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01192-2022,UHX Travel Central,Cebu,Cebu City,"Unit 5E JL Millenium Bldg., Don Jose Avila St., Capitol Site, Cebu City",(032) 262-4578,https://www.uhxtravelcentral.com,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-04348-2025,UOS Travel Corp.,Cebu,Cebu City,"U1001 BPI Cebu Corporate Center, Archbishop Reyes cor. Luzon Avenue, Brgy. Camputhaw (Pob.), Cebu City",0991-9790867,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03416-2024,"Worldwide Travel & Tours, Inc.",Cebu,Cebu City,"F. Ramos St., Brgy. Santa Cruz, Cebu City",(032) 239-6293,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01333-2022,"Wow Travel & More, Inc.",Cebu,Lapu-lapu City,"M.L. Quezon Nat'l Highway, LGF Gaisano Mactan, Brgy. Pajo, Lapu-lapu, Cebu",(032) 383-0767,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-04355-2025,Yely Travel and Tours,Cebu,Lapu-lapu City,"East Ridge Soong, Brgy. Mactan, Lapu-lapu City, Cebu",0991-3727632,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-04324-2025,Zav Travel and Tours Services,Cebu,Consolacion,"Sitio Kalabasa, Brgy. Danglag, Consolacion, Cebu",(032) 425-5122 / 0977-1042476,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-02014-2023,AJ Bohol Tour and Travel,Bohol,Loboc,"Brgy. Poblacion Sawang, Loboc, Bohol",0930-7572261,,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01247-2022,Angel's Wings Tours and Travel,Bohol,Tagbilaran City,"G/F Alta Cita Mall, Gallares St., Brgy. Poblacion II, Tagbilaran City, Bohol",0917-1609201,,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-02369-2024,Asiatic Adventures Tours and Services,Bohol,Tagbilaran City,"06565 Wildstone Property Leasing, T. Bantol St., Brgy. Dampas, Tagbilaran City, Bohol",0905-3409008,-,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01248-2022,Baclayon Travel & Tours,Bohol,Tagbilaran City,"Caseñas Building, 079 Carlos P. Garcia Ave., Brgy. Poblacion II, Tagbilaran City, Bohol",0917-6205300,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01187-2022,BHT Bohol Holidays Travel & Tours Inc.,Bohol,Tagbilaran City,"0128 Sarabia-Co-Torralba Bldg., CPG Ave., Brgy. Poblacion II, Tagbilaran City, Bohol",(038) 411-3840 / 0917-4744756,,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-02009-2023,BIT Travel and Tours,Bohol,Loboc,"Brgy. Bahian, Loboc, Bohol",0930-5157451,https://www.bittravelandtours.com,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01954-2023,Bluewaters Travel and Tours,Bohol,Inabanga,"Block 11 Inabanga Town Center, Brgy. Ilaud, Inabanga, Bohol",0909-9337454,-,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-04338-2025,BNT Travel and Tours Agency,Bohol,Panglao,"Alaia Studio Building, Purok 5, Brgy. Danao, Panglao, Bohol",0917-1059300,https://boholnaturetours.com,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03694-2024,Bohol F&B Travel and Tours,Bohol,Tagbilaran City,"Lim Limuel Building, CPG Avenue cor. San Jose St., Brgy. Cogon, Tagbilaran City, Bohol",0917-6522669,https://www.boholfbtravels.com,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03145-2024,Bohol J'stination Travel & Tours,Bohol,Panglao,"P3, Brgy. Tawala, Panglao, Bohol",0906-4810980,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03761-2025,Bohol SL Travel and Tours,Bohol,Tagbilaran City,"#0938 Baguio Drive, Brgy. Taloto, Tagbilaran City, Bohol",0917-3237559,https://www.facebook.com/sherlolaolao81,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03752-2024,BS Travel and Tours,Bohol,Panglao,"Willander Plaza Bldg., 2nd Flr., Purok 5, Brgy. Danao, Panglao, Bohol",0917-6362402,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-00113-2021,CDJ Global Travel & Tours,Bohol,Tagbilaran City,"0371B Airport Road, Brgy. Cogon, Tagbilaran City, Bohol",(032) 510-0744,-,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01610-2023,C M G Travel Services,Bohol,Dauis,"Purok 2, Brgy. Dao, Dauis, Bohol",0956-6889293,,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01249-2022,Coordinates Tours and Travel,Bohol,Dauis,"Penales St., Brgy. Poblacion, Dauis, Bohol",0921-2785999,,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-02010-2023,Dagabora Travel Tour and Spa Corp.,Bohol,Panglao,"Purok 7, Brgy. Tawala, Panglao, Bohol",0945-8667541,,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01184-2022,Earth Explorers Travel & Tours,Bohol,Tagbilaran City,"Door 5, Jam Building, H. Zamora St., Brgy. Dampas, Tagbilaran City, Bohol",0917-7921005,https://www.earthexplorers.ph,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01193-2022,Ecotravelers Travel & Tours,Bohol,Tagbilaran City,"JGY Land, Cor. Gallares & Ma. Clara Sts., Poblacion II, Tagbilaran City, Bohol",0906-3343357,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03670-2024,Enchanting Expeditions Centre Inc.,Bohol,Tagbilaran City,"Mezzanine Floor, Lim-Magtajas Bldg., CPG Avenue, Brgy. Poblacion II, Tagbilaran City, Bohol",0963-4877587,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-04274-2025,Fambats Travel and Tours,Bohol,Tagbilaran City,"0095 Happy Valley Street, Brgy. Dampas, Tagbilaran City, Bohol",0933-8616263,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-01047-2022,Felys Tours and Travel,Bohol,Tagbilaran City,"16 J.A. Clarin St., Brgy. Poblacion I, Tagbilaran City, Bohol",(038) 411-4476,-,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-04456-2025,Flyeast Travel and Tours OPC,Bohol,Panglao,"M3 Commercial Building, 2nd Floor, Purok 3, Brgy. Bolod, Panglao, Bohol",0915-6212145,https://www.philippinestravelpackage.com/,"June 30, 2026"
Region 7,Travel and Tour Agency,DOT-R07-TTA-03552-2024,GD's Travel and Tour Services,Bohol,Panglao,"Purok 5, Brgy. Danao, Panglao, Bohol",0950-6775815,-,"June 30, 2025"
Region 7,Travel and Tour Agency,DOT-R07-TTA-02056-2024,Happy-Island Bohol Travel and Tours,Bohol,Tagbilaran City,"0013 Medardo Cabang Apartment, Saco St., Brgy. Manga, Tagbilaran City, Bohol",0915-1963114,-,"June 30, 2025"
